"State","region","Date","Home.Value","Structure.Cost","Land.Value","Land.Share..Pct.","Home.Price.Index","Land.Price.Index","Year","Qrtr"
"NV","West",2003.25,224957,168332,56625,25.2,1.267,2.884,2003,1
"NV","West",2003.5,234895,169275,65620,27.9,1.323,3.364,2003,2
"NV","West",2003.75,247652,170855,76797,31,1.395,3.964,2003,3
"NV","West",2004,263444,173498,89947,34.1,1.484,4.676,2003,4
"NV","West",2004.25,281936,177574,104362,37,1.588,5.471,2004,1
"NV","West",2004.5,302293,182526,119767,39.6,1.703,6.321,2004,2
"NV","West",2004.75,323142,188022,135120,41.8,1.82,7.178,2004,3
"NV","West",2005,343320,193599,149721,43.6,1.934,8.003,2004,4
"NV","West",2005.25,362113,198367,163747,45.2,2.04,8.798,2005,1
"NV","West",2005.5,378900,202930,175970,46.4,2.135,9.51,2005,2
"NV","West",2005.75,392906,207177,185729,47.3,2.213,10.097,2005,3
"NV","West",2006,403827,211117,192710,47.7,2.275,10.538,2005,4
"NV","West",2006.25,411085,214893,196191,47.7,2.316,10.793,2006,1
"NV","West",2006.5,414509,218346,196164,47.3,2.335,10.854,2006,2
"NV","West",2006.75,414463,221572,192891,46.5,2.335,10.733,2006,3
"NV","West",2007,411083,224623,186459,45.4,2.316,10.434,2006,4
"NV","West",2007.25,404175,228180,175995,43.5,2.277,9.918,2007,1
"NV","West",2007.5,393218,231544,161674,41.1,2.215,9.156,2007,2
"NV","West",2007.75,377850,235279,142571,37.7,2.129,8.108,2007,3
"NV","West",2008,358318,239702,118616,33.1,2.019,6.77,2007,4
"NV","West",2008.25,335479,244671,90808,27.1,1.89,5.197,2008,1
"NV","West",2008.5,310789,250073,60716,19.5,1.751,3.482,2008,2
"NV","West",2008.75,286215,255280,30935,10.8,1.612,1.776,2008,3
"NV","West",2009,263527,250350,13176,5,1.485,0.219,2008,4
"NV","West",2009.25,244599,232369,12230,5,1.378,0,2009,1
"NV","West",2009.5,230022,218521,11501,5,1.296,0,2009,2
"NV","West",2009.75,219569,208590,10978,5,1.237,0,2009,3
"NV","West",2010,212466,201842,10623,5,1.197,0,2009,4
"NV","West",2010.25,207508,197133,10375,5,1.169,0,2010,1
"NV","West",2010.5,203536,193359,10177,5,1.147,0,2010,2
"NV","West",2010.75,199525,189549,9976,5,1.124,0,2010,3
"NV","West",2011,195094,185339,9755,5,1.099,0,2010,4
"NV","West",2011.25,190478,180954,9524,5,1.073,0,2011,1
"NV","West",2011.5,186501,177176,9325,5,1.051,0,2011,2
"NV","West",2011.75,184194,174984,9210,5,1.038,0,2011,3
"NV","West",2012,184268,174992,9277,5,1.038,0,2011,4
"NV","West",2012.25,187296,175006,12290,6.6,1.055,0,2012,1
"NV","West",2012.5,193124,175034,18090,9.4,1.088,0,2012,2
"NV","West",2012.75,201094,175080,26014,12.9,1.133,0,2012,3
"NV","West",2013,210349,175144,35205,16.7,1.185,0,2012,4
"NV","West",2013.25,220142,175229,44913,20.4,1.24,0,2013,1
"NY","N. East",1975.25,36899,33429,3470,9.4,0.19,0,1975,1
"NY","N. East",1975.5,36770,33617,3153,8.6,0.189,0,1975,2
"NY","N. East",1975.75,36668,33734,2934,8,0.189,0,1975,3
"NY","N. East",1976,36548,33863,2685,7.3,0.188,0,1975,4
"NY","N. East",1976.25,36436,34143,2292,6.3,0.187,0,1976,1
"NY","N. East",1976.5,36495,34511,1985,5.4,0.188,0,1976,2
"NY","N. East",1976.75,36800,34960,1840,5,0.189,0,1976,3
"NY","N. East",1977,37368,35499,1868,5,0.192,0,1976,4
"NY","N. East",1977.25,38187,36278,1909,5,0.197,0,1977,1
"NY","N. East",1977.5,39121,37165,1956,5,0.201,0,1977,2
"NY","N. East",1977.75,39998,37998,2000,5,0.206,0,1977,3
"NY","N. East",1978,40807,38766,2040,5,0.21,0,1977,4
"NY","N. East",1978.25,41566,39488,2078,5,0.214,0,1978,1
"NY","N. East",1978.5,42362,40244,2118,5,0.218,0,1978,2
"NY","N. East",1978.75,43246,41084,2162,5,0.223,0,1978,3
"NY","N. East",1979,44380,42161,2219,5,0.228,0,1978,4
"NY","N. East",1979.25,45768,43479,2288,5,0.236,0,1979,1
"NY","N. East",1979.5,47195,44835,2360,5,0.243,0,1979,2
"NY","N. East",1979.75,48664,46231,2433,5,0.25,0,1979,3
"NY","N. East",1980,50261,47748,2513,5,0.259,0,1979,4
"NY","N. East",1980.25,51971,49372,2599,5,0.267,0,1980,1
"NY","N. East",1980.5,53715,51029,2686,5,0.276,0,1980,2
"NY","N. East",1980.75,55291,52526,2765,5,0.285,0,1980,3
"NY","N. East",1981,56569,53740,2828,5,0.291,0,1980,4
"NY","N. East",1981.25,57719,54834,2886,5,0.297,0,1981,1
"NY","N. East",1981.5,58959,56010,2950,5,0.303,0,1981,2
"NY","N. East",1981.75,60495,57267,3228,5.3,0.311,0,1981,3
"NY","N. East",1982,62245,58672,3573,5.7,0.32,0,1981,4
"NY","N. East",1982.25,64083,60173,3910,6.1,0.33,0,1982,1
"NY","N. East",1982.5,65627,61750,3877,5.9,0.338,0,1982,2
"NY","N. East",1982.75,66832,63288,3545,5.3,0.344,0,1982,3
"NY","N. East",1983,68075,64671,3404,5,0.35,0,1982,4
"NY","N. East",1983.25,69587,66108,3479,5,0.358,0,1983,1
"NY","N. East",1983.5,71570,67992,3579,5,0.368,0.001,1983,2
"NY","N. East",1983.75,74079,70375,3704,5,0.381,0.001,1983,3
"NY","N. East",1984,77029,73177,3851,5,0.396,0.001,1983,4
"NY","N. East",1984.25,80253,76240,4013,5,0.413,0.002,1984,1
"NY","N. East",1984.5,83716,79530,4186,5,0.431,0.004,1984,2
"NY","N. East",1984.75,87408,83037,4370,5,0.45,0.007,1984,3
"NY","N. East",1985,91334,86767,4567,5,0.47,0.012,1984,4
"NY","N. East",1985.25,95489,90714,4774,5,0.491,0.02,1985,1
"NY","N. East",1985.5,99876,94882,4994,5,0.514,0.033,1985,2
"NY","N. East",1985.75,104490,98608,5882,5.6,0.538,0.057,1985,3
"NY","N. East",1986,109358,99692,9666,8.8,0.563,0.093,1985,4
"NY","N. East",1986.25,114524,100595,13928,12.2,0.589,0.134,1986,1
"NY","N. East",1986.5,119979,101358,18621,15.5,0.617,0.18,1986,2
"NY","N. East",1986.75,125649,102007,23643,18.8,0.647,0.229,1986,3
"NY","N. East",1987,131402,102562,28839,21.9,0.676,0.279,1986,4
"NY","N. East",1987.25,137065,103197,33868,24.7,0.705,0.328,1987,1
"NY","N. East",1987.5,142457,103966,38491,27,0.733,0.373,1987,2
"NY","N. East",1987.75,147380,104999,42381,28.8,0.758,0.412,1987,3
"NY","N. East",1988,151604,106458,45146,29.8,0.78,0.439,1987,4
"NY","N. East",1988.25,155079,108341,46738,30.1,0.798,0.456,1988,1
"NY","N. East",1988.5,157778,110456,47322,30,0.812,0.463,1988,2
"NY","N. East",1988.75,159782,112538,47244,29.6,0.822,0.463,1988,3
"NY","N. East",1989,161229,114283,46946,29.1,0.83,0.461,1988,4
"NY","N. East",1989.25,162284,115502,46782,28.8,0.835,0.46,1989,1
"NY","N. East",1989.5,163098,116289,46808,28.7,0.839,0.461,1989,2
"NY","N. East",1989.75,163737,116959,46778,28.6,0.843,0.461,1989,3
"NY","N. East",1990,164121,117781,46340,28.2,0.845,0.457,1989,4
"NY","N. East",1990.25,164183,118927,45256,27.6,0.845,0.445,1990,1
"NY","N. East",1990.5,163936,120438,43498,26.5,0.844,0.428,1990,2
"NY","N. East",1990.75,162922,122029,40893,25.1,0.838,0.402,1990,3
"NY","N. East",1991,161905,123510,38395,23.7,0.833,0.378,1990,4
"NY","N. East",1991.25,161063,124684,36379,22.6,0.829,0.359,1991,1
"NY","N. East",1991.5,160499,125656,34843,21.7,0.826,0.344,1991,2
"NY","N. East",1991.75,160306,126549,33757,21.1,0.825,0.334,1991,3
"NY","N. East",1992,160444,127477,32966,20.5,0.826,0.326,1991,4
"NY","N. East",1992.25,160754,128672,32082,20,0.827,0.319,1992,1
"NY","N. East",1992.5,161050,129868,31182,19.4,0.829,0.31,1992,2
"NY","N. East",1992.75,161306,131105,30201,18.7,0.83,0.3,1992,3
"NY","N. East",1993,161440,132347,29093,18,0.831,0.289,1992,4
"NY","N. East",1993.25,161349,133390,27959,17.3,0.83,0.277,1993,1
"NY","N. East",1993.5,161117,134443,26674,16.6,0.829,0.264,1993,2
"NY","N. East",1993.75,160728,135373,25356,15.8,0.827,0.251,1993,3
"NY","N. East",1994,160246,136117,24129,15.1,0.825,0.239,1993,4
"NY","N. East",1994.25,159712,136802,22910,14.3,0.822,0.227,1994,1
"NY","N. East",1994.5,159173,137467,21706,13.6,0.819,0.215,1994,2
"NY","N. East",1994.75,158659,138328,20332,12.8,0.816,0.201,1994,3
"NY","N. East",1995,158223,139604,18620,11.8,0.814,0.185,1994,4
"NY","N. East",1995.25,157926,141350,16575,10.5,0.813,0.165,1995,1
"NY","N. East",1995.5,157760,143362,14398,9.1,0.812,0.143,1995,2
"NY","N. East",1995.75,157699,145335,12364,7.8,0.811,0.123,1995,3
"NY","N. East",1996,157715,146941,10774,6.8,0.812,0.107,1995,4
"NY","N. East",1996.25,157807,147893,9914,6.3,0.812,0.099,1996,1
"NY","N. East",1996.5,157895,148430,9465,6,0.813,0.094,1996,2
"NY","N. East",1996.75,158051,148820,9230,5.8,0.813,0.092,1996,3
"NY","N. East",1997,158337,149339,8999,5.7,0.815,0.09,1996,4
"NY","N. East",1997.25,158823,150252,8571,5.4,0.817,0.085,1997,1
"NY","N. East",1997.5,159545,151369,8176,5.1,0.821,0.082,1997,2
"NY","N. East",1997.75,160522,152495,8026,5,0.826,0.08,1997,3
"NY","N. East",1998,161841,153749,8092,5,0.833,0.084,1997,4
"NY","N. East",1998.25,163574,155395,8179,5,0.842,0.096,1998,1
"NY","N. East",1998.5,165749,157462,8287,5,0.853,0.117,1998,2
"NY","N. East",1998.75,168322,159906,8416,5,0.866,0.15,1998,3
"NY","N. East",1999,171238,162676,8562,5,0.881,0.197,1998,4
"NY","N. East",1999.25,174477,165753,8724,5,0.898,0.257,1999,1
"NY","N. East",1999.5,178024,169123,8901,5,0.916,0.338,1999,2
"NY","N. East",1999.75,181822,172731,9091,5,0.936,0.444,1999,3
"NY","N. East",2000,185817,176526,9291,5,0.956,0.582,1999,4
"NY","N. East",2000.25,189987,180487,9499,5,0.978,0.763,2000,1
"NY","N. East",2000.5,194331,184614,9717,5,1,1,2000,2
"NY","N. East",2000.75,198888,186136,12751,6.4,1.023,1.313,2000,3
"NY","N. East",2001,203661,187743,15918,7.8,1.048,1.642,2000,4
"NY","N. East",2001.25,208658,189426,19231,9.2,1.074,1.993,2001,1
"NY","N. East",2001.5,213940,191088,22852,10.7,1.101,2.373,2001,2
"NY","N. East",2001.75,219551,192745,26806,12.2,1.13,2.788,2001,3
"NY","N. East",2002,225512,194366,31146,13.8,1.16,3.243,2001,4
"NY","N. East",2002.25,231821,195710,36112,15.6,1.193,3.755,2002,1
"NY","N. East",2002.5,238440,196963,41477,17.4,1.227,4.317,2002,2
"NY","N. East",2002.75,245306,197945,47362,19.3,1.262,4.934,2002,3
"NY","N. East",2003,252350,198542,53809,21.3,1.299,5.612,2002,4
"NY","N. East",2003.25,259551,199208,60343,23.2,1.336,6.306,2003,1
"NY","N. East",2003.5,266800,199880,66920,25.1,1.373,7.002,2003,2
"NY","N. East",2003.75,274223,201174,73049,26.6,1.411,7.65,2003,3
"NY","N. East",2004,281795,203660,78136,27.7,1.45,8.189,2003,4
"NY","N. East",2004.25,289398,207564,81835,28.3,1.489,8.58,2004,1
"NY","N. East",2004.5,296935,212561,84374,28.4,1.528,8.851,2004,2
"NY","N. East",2004.75,304351,217936,86414,28.4,1.566,9.069,2004,3
"NY","N. East",2005,311614,222994,88619,28.4,1.604,9.304,2004,4
"NY","N. East",2005.25,318535,226857,91678,28.8,1.639,9.626,2005,1
"NY","N. East",2005.5,324972,230025,94947,29.2,1.672,9.972,2005,2
"NY","N. East",2005.75,330781,232801,97979,29.6,1.702,10.293,2005,3
"NY","N. East",2006,335565,235496,100069,29.8,1.727,10.515,2005,4
"NY","N. East",2006.25,339190,238462,100728,29.7,1.745,10.58,2006,1
"NY","N. East",2006.5,341671,241662,100009,29.3,1.758,10.509,2006,2
"NY","N. East",2006.75,343225,244921,98304,28.6,1.766,10.338,2006,3
"NY","N. East",2007,344208,248140,96068,27.9,1.771,10.113,2006,4
"NY","N. East",2007.25,344772,251420,93353,27.1,1.774,9.85,2007,1
"NY","N. East",2007.5,344898,254552,90346,26.2,1.775,9.543,2007,2
"NY","N. East",2007.75,344421,257799,86622,25.1,1.772,9.157,2007,3
"NY","N. East",2008,343321,261311,82009,23.9,1.767,8.674,2007,4
"NY","N. East",2008.25,341619,265088,76531,22.4,1.758,8.096,2008,1
"NY","N. East",2008.5,339428,269091,70337,20.7,1.747,7.443,2008,2
"NY","N. East",2008.75,336902,273073,63829,18.9,1.734,6.755,2008,3
"NY","N. East",2009,334236,276812,57424,17.2,1.72,6.078,2008,4
"NY","N. East",2009.25,331811,279321,52490,15.8,1.707,5.556,2009,1
"NY","N. East",2009.5,329798,280779,49020,14.9,1.697,5.188,2009,2
"NY","N. East",2009.75,328310,280615,47695,14.5,1.689,5.046,2009,3
"NY","N. East",2010,327198,278250,48947,15,1.684,5.176,2009,4
"NY","N. East",2010.25,326148,275874,50275,15.4,1.678,5.308,2010,1
"NY","N. East",2010.5,324961,273867,51093,15.7,1.672,5.392,2010,2
"NY","N. East",2010.75,323521,275243,48278,14.9,1.665,5.095,2010,3
"NY","N. East",2011,321830,283064,38766,12,1.656,4.092,2010,4
"NY","N. East",2011.25,319963,293541,26422,8.3,1.646,2.791,2011,1
"NY","N. East",2011.5,318347,302429,15917,5,1.638,1.42,2011,2
"NY","N. East",2011.75,317103,301248,15855,5,1.632,0.984,2011,3
"NY","N. East",2012,316311,300495,15816,5,1.628,0.934,2011,4
"NY","N. East",2012.25,316051,300249,15803,5,1.626,0.918,2012,1
"NY","N. East",2012.5,316224,300261,15963,5,1.627,0.928,2012,2
"NY","N. East",2012.75,316686,300273,16413,5.2,1.63,0.954,2012,3
"NY","N. East",2013,317366,300286,17080,5.4,1.633,0.993,2012,4
"NY","N. East",2013.25,318140,300299,17840,5.6,1.637,1.037,2013,1
"OH","Midwest",1975.25,31054,28166,2888,9.3,0.241,0,1975,1
"OH","Midwest",1975.5,31358,28420,2939,9.4,0.243,0,1975,2
"OH","Midwest",1975.75,31717,28607,3110,9.8,0.246,0,1975,3
"OH","Midwest",1976,32199,28775,3423,10.6,0.25,0,1975,4
"OH","Midwest",1976.25,32818,29033,3785,11.5,0.254,0,1976,1
"OH","Midwest",1976.5,33572,29334,4238,12.6,0.26,0,1976,2
"OH","Midwest",1976.75,34420,29706,4715,13.7,0.267,0,1976,3
"OH","Midwest",1977,35336,30168,5169,14.6,0.274,0,1976,4
"OH","Midwest",1977.25,36335,30703,5633,15.5,0.282,0,1977,1
"OH","Midwest",1977.5,37454,31312,6142,16.4,0.29,0,1977,2
"OH","Midwest",1977.75,38700,31944,6756,17.5,0.3,0,1977,3
"OH","Midwest",1978,40039,32554,7485,18.7,0.31,0,1977,4
"OH","Midwest",1978.25,41450,33141,8309,20,0.321,0,1978,1
"OH","Midwest",1978.5,42923,33702,9221,21.5,0.333,0,1978,2
"OH","Midwest",1978.75,44419,34313,10106,22.8,0.344,0,1978,3
"OH","Midwest",1979,45891,35034,10857,23.7,0.356,0,1978,4
"OH","Midwest",1979.25,47275,35898,11377,24.1,0.367,0,1979,1
"OH","Midwest",1979.5,48474,36879,11596,23.9,0.376,0,1979,2
"OH","Midwest",1979.75,49434,37907,11527,23.3,0.383,0,1979,3
"OH","Midwest",1980,50166,38921,11245,22.4,0.389,0,1979,4
"OH","Midwest",1980.25,50711,39830,10881,21.5,0.393,0,1980,1
"OH","Midwest",1980.5,51158,40691,10467,20.5,0.397,0,1980,2
"OH","Midwest",1980.75,51562,41519,10043,19.5,0.4,0,1980,3
"OH","Midwest",1981,51880,42332,9548,18.4,0.402,0,1980,4
"OH","Midwest",1981.25,52066,43192,8874,17,0.404,0,1981,1
"OH","Midwest",1981.5,52117,44062,8055,15.5,0.404,0,1981,2
"OH","Midwest",1981.75,52044,44967,7077,13.6,0.404,0,1981,3
"OH","Midwest",1982,51913,45927,5986,11.5,0.403,0,1981,4
"OH","Midwest",1982.25,51830,46909,4922,9.5,0.402,0,1982,1
"OH","Midwest",1982.5,51901,47906,3996,7.7,0.402,0,1982,2
"OH","Midwest",1982.75,52207,48860,3346,6.4,0.405,0,1982,3
"OH","Midwest",1983,52662,49714,2947,5.6,0.408,0,1982,4
"OH","Midwest",1983.25,53189,50402,2787,5.2,0.412,0,1983,1
"OH","Midwest",1983.5,53746,50967,2779,5.2,0.417,0,1983,2
"OH","Midwest",1983.75,54249,51441,2808,5.2,0.421,0,1983,3
"OH","Midwest",1984,54672,51859,2813,5.1,0.424,0,1983,4
"OH","Midwest",1984.25,55047,52265,2782,5.1,0.427,0,1984,1
"OH","Midwest",1984.5,55403,52633,2770,5,0.43,0,1984,2
"OH","Midwest",1984.75,55760,52972,2788,5,0.432,0,1984,3
"OH","Midwest",1985,56156,53348,2808,5,0.435,0,1984,4
"OH","Midwest",1985.25,56628,53797,2831,5,0.439,0,1985,1
"OH","Midwest",1985.5,57194,54335,2860,5,0.444,0,1985,2
"OH","Midwest",1985.75,57853,54961,2893,5,0.449,0,1985,3
"OH","Midwest",1986,58600,55670,2930,5,0.454,0,1985,4
"OH","Midwest",1986.25,59441,56469,2972,5,0.461,0,1986,1
"OH","Midwest",1986.5,60377,57358,3019,5,0.468,0,1986,2
"OH","Midwest",1986.75,61404,58334,3070,5,0.476,0,1986,3
"OH","Midwest",1987,62514,59389,3126,5,0.485,0,1986,4
"OH","Midwest",1987.25,63697,60512,3185,5,0.494,0.001,1987,1
"OH","Midwest",1987.5,64921,61675,3246,5,0.503,0.001,1987,2
"OH","Midwest",1987.75,66149,62841,3307,5,0.513,0.001,1987,3
"OH","Midwest",1988,67349,63981,3367,5,0.522,0.001,1987,4
"OH","Midwest",1988.25,68522,65096,3426,5,0.531,0.001,1988,1
"OH","Midwest",1988.5,69655,66173,3483,5,0.54,0.002,1988,2
"OH","Midwest",1988.75,70728,67192,3536,5,0.548,0.002,1988,3
"OH","Midwest",1989,71761,68173,3588,5,0.556,0.002,1988,4
"OH","Midwest",1989.25,72783,69143,3639,5,0.564,0.003,1989,1
"OH","Midwest",1989.5,73807,70117,3690,5,0.572,0.003,1989,2
"OH","Midwest",1989.75,74831,71090,3742,5,0.58,0.004,1989,3
"OH","Midwest",1990,75819,72028,3791,5,0.588,0.004,1989,4
"OH","Midwest",1990.25,76764,72926,3838,5,0.595,0.005,1990,1
"OH","Midwest",1990.5,77664,73780,3883,5,0.602,0.006,1990,2
"OH","Midwest",1990.75,78578,74649,3929,5,0.609,0.007,1990,3
"OH","Midwest",1991,79450,75478,3973,5,0.616,0.007,1990,4
"OH","Midwest",1991.25,80318,76302,4016,5,0.623,0.008,1991,1
"OH","Midwest",1991.5,81207,77146,4060,5,0.63,0.009,1991,2
"OH","Midwest",1991.75,82154,78047,4108,5,0.637,0.011,1991,3
"OH","Midwest",1992,83186,79027,4159,5,0.645,0.012,1991,4
"OH","Midwest",1992.25,84290,80075,4214,5,0.654,0.014,1992,1
"OH","Midwest",1992.5,85423,81152,4271,5,0.662,0.017,1992,2
"OH","Midwest",1992.75,86587,82257,4329,5,0.671,0.02,1992,3
"OH","Midwest",1993,87781,83392,4389,5,0.681,0.024,1992,4
"OH","Midwest",1993.25,89013,84562,4451,5,0.69,0.028,1993,1
"OH","Midwest",1993.5,90300,85785,4515,5,0.7,0.034,1993,2
"OH","Midwest",1993.75,91635,87054,4582,5,0.711,0.041,1993,3
"OH","Midwest",1994,92992,88343,4650,5,0.721,0.05,1993,4
"OH","Midwest",1994.25,94347,89630,4717,5,0.732,0.059,1994,1
"OH","Midwest",1994.5,95691,90907,4785,5,0.742,0.07,1994,2
"OH","Midwest",1994.75,97016,92165,4851,5,0.752,0.08,1994,3
"OH","Midwest",1995,98335,93418,4917,5,0.763,0.091,1994,4
"OH","Midwest",1995.25,99657,94674,4983,5,0.773,0.102,1995,1
"OH","Midwest",1995.5,100983,95933,5049,5,0.783,0.112,1995,2
"OH","Midwest",1995.75,102338,97221,5117,5,0.794,0.123,1995,3
"OH","Midwest",1996,103707,98521,5185,5,0.804,0.135,1995,4
"OH","Midwest",1996.25,105057,99804,5253,5,0.815,0.148,1996,1
"OH","Midwest",1996.5,106350,101032,5317,5,0.825,0.162,1996,2
"OH","Midwest",1996.75,107565,102187,5378,5,0.834,0.178,1996,3
"OH","Midwest",1997,108712,103277,5436,5,0.843,0.195,1996,4
"OH","Midwest",1997.25,109821,104330,5491,5,0.852,0.217,1997,1
"OH","Midwest",1997.5,110932,105386,5547,5,0.86,0.242,1997,2
"OH","Midwest",1997.75,112085,106481,5604,5,0.869,0.272,1997,3
"OH","Midwest",1998,113307,107642,5665,5,0.879,0.304,1997,4
"OH","Midwest",1998.25,114622,108891,5731,5,0.889,0.336,1998,1
"OH","Midwest",1998.5,116031,110230,5802,5,0.9,0.372,1998,2
"OH","Midwest",1998.75,117547,111670,5877,5,0.912,0.419,1998,3
"OH","Midwest",1999,119160,113202,5958,5,0.924,0.486,1998,4
"OH","Midwest",1999.25,120828,114786,6041,5,0.937,0.578,1999,1
"OH","Midwest",1999.5,122500,116375,6125,5,0.95,0.692,1999,2
"OH","Midwest",1999.75,124157,117949,6208,5,0.963,0.814,1999,3
"OH","Midwest",2000,125782,119493,6289,5,0.975,0.919,1999,4
"OH","Midwest",2000.25,127379,121010,6369,5,0.988,0.979,2000,1
"OH","Midwest",2000.5,128952,122505,6448,5,1,1,2000,2
"OH","Midwest",2000.75,130501,123976,6525,5,1.012,1.004,2000,3
"OH","Midwest",2001,132029,125422,6607,5,1.024,1.017,2000,4
"OH","Midwest",2001.25,133546,126591,6955,5.2,1.036,1.072,2001,1
"OH","Midwest",2001.5,135062,127586,7476,5.5,1.047,1.153,2001,2
"OH","Midwest",2001.75,136587,128482,8105,5.9,1.059,1.251,2001,3
"OH","Midwest",2002,138139,129349,8789,6.4,1.071,1.357,2001,4
"OH","Midwest",2002.25,139718,130185,9533,6.8,1.083,1.471,2002,1
"OH","Midwest",2002.5,141310,130963,10348,7.3,1.096,1.597,2002,2
"OH","Midwest",2002.75,142949,131565,11384,8,1.109,1.758,2002,3
"OH","Midwest",2003,144626,131884,12743,8.8,1.122,1.969,2002,4
"OH","Midwest",2003.25,146322,132166,14156,9.7,1.135,2.19,2003,1
"OH","Midwest",2003.5,148034,132447,15587,10.5,1.148,2.413,2003,2
"OH","Midwest",2003.75,149754,133140,16614,11.1,1.161,2.574,2003,3
"OH","Midwest",2004,151476,134650,16826,11.1,1.175,2.607,2003,4
"OH","Midwest",2004.25,153182,137188,15994,10.4,1.188,2.478,2004,1
"OH","Midwest",2004.5,154863,140498,14364,9.3,1.201,2.226,2004,2
"OH","Midwest",2004.75,156523,144119,12405,7.9,1.214,1.923,2004,3
"OH","Midwest",2005,158155,147593,10563,6.7,1.226,1.637,2004,4
"OH","Midwest",2005.25,159736,150323,9413,5.9,1.239,1.459,2005,1
"OH","Midwest",2005.5,161225,152629,8595,5.3,1.25,1.332,2005,2
"OH","Midwest",2005.75,162571,154443,8129,5,1.261,1.222,2005,3
"OH","Midwest",2006,163742,155555,8187,5,1.27,1.098,2005,4
"OH","Midwest",2006.25,164662,156429,8233,5,1.277,0.943,2006,1
"OH","Midwest",2006.5,165285,157021,8264,5,1.282,0.78,2006,2
"OH","Midwest",2006.75,165610,157330,8281,5,1.284,0.634,2006,3
"OH","Midwest",2007,165649,157367,8282,5,1.285,0.516,2006,4
"OH","Midwest",2007.25,165362,157094,8268,5,1.282,0.412,2007,1
"OH","Midwest",2007.5,164683,156449,8234,5,1.277,0.316,2007,2
"OH","Midwest",2007.75,163620,155439,8181,5,1.269,0.22,2007,3
"OH","Midwest",2008,162231,154119,8112,5,1.258,0.132,2007,4
"OH","Midwest",2008.25,160630,152598,8031,5,1.246,0.068,2008,1
"OH","Midwest",2008.5,158992,151043,7950,5,1.233,0.032,2008,2
"OH","Midwest",2008.75,157477,149604,7874,5,1.221,0.016,2008,3
"OH","Midwest",2009,156250,148437,7812,5,1.212,0.01,2008,4
"OH","Midwest",2009.25,155460,147687,7773,5,1.206,0.008,2009,1
"OH","Midwest",2009.5,155053,147300,7753,5,1.202,0.008,2009,2
"OH","Midwest",2009.75,154822,146619,8203,5.3,1.201,0.008,2009,3
"OH","Midwest",2010,154507,145372,9135,5.9,1.198,0.009,2009,4
"OH","Midwest",2010.25,153896,144731,9165,6,1.193,0.009,2010,1
"OH","Midwest",2010.5,152922,144580,8341,5.5,1.186,0.008,2010,2
"OH","Midwest",2010.75,151724,144138,7586,5,1.177,0.006,2010,3
"OH","Midwest",2011,150561,143033,7528,5,1.168,0.002,2010,4
"OH","Midwest",2011.25,149664,142181,7483,5,1.161,0.001,2011,1
"OH","Midwest",2011.5,149334,141867,7467,5,1.158,0,2011,2
"OH","Midwest",2011.75,149609,142129,7480,5,1.16,0,2011,3
"OH","Midwest",2012,150413,142127,8286,5.5,1.166,0,2011,4
"OH","Midwest",2012.25,151609,142126,9483,6.3,1.176,0,2012,1
"OH","Midwest",2012.5,153027,142125,10902,7.1,1.187,0,2012,2
"OH","Midwest",2012.75,154505,142124,12381,8,1.198,0,2012,3
"OH","Midwest",2013,155957,142124,13833,8.9,1.209,0,2012,4
"OH","Midwest",2013.25,157413,142124,15288,9.7,1.221,0,2013,1
"OK","South",1975.25,18763,17825,938,5,0.207,0,1975,1
"OK","South",1975.5,19212,18251,961,5,0.212,0,1975,2
"OK","South",1975.75,19697,18712,985,5,0.218,0,1975,3
"OK","South",1976,20285,19271,1014,5,0.224,0,1975,4
"OK","South",1976.25,20994,19944,1050,5,0.232,0,1976,1
"OK","South",1976.5,21808,20718,1090,5,0.241,0,1976,2
"OK","South",1976.75,22643,21511,1132,5,0.25,0,1976,3
"OK","South",1977,23507,22332,1175,5,0.26,0,1976,4
